# 「샘」(질량손실) 게이트 판정 — 기준 B · (무리 · 신호) 짝 (미해결 #84 · 세션 7.77)
# [가정값: 업계 공개자료 전형범위 · 프로젝트정리 5장] 실측 아님
# 가정값 기반 — 실측 아님.
#
# 내는 명령: .venv/Scripts/python.exe -m cdu_simul.massloss_gate --pairs
#   (읽는 것은 results/cdu_dataset.csv 하나다. 판정 기준·임계는 이 파일이
#    만들지 않는다 — docs/session745-massloss-gate-criteria.md 의 것을 쓴다.)
#
# 실린 짝: 이상 기구를 진 CDU 만 9,600. 뺀 짝 7,680 —
#   이웃 CDU 다. 뺀 근거는 기준 문서 2-4: 기대 부호는 기구를 진
#   CDU 에서 나온 것이라 이웃 CDU 의 통과·실패가 무엇을 뜻하는지
#   정해지지 않았다. 리포트의 통과율도 같은 모집단으로 내므로,
#   목록과 통과율이 같은 모집단을 봐야 합격선을 그을 때 어긋나지
#   않는다.
#   **이 파일은 전 짝이 아니다.** 이웃 CDU 짝까지 내려면 같은
#   명령에 --all-cdu 를 붙인다 (--pairs --all-cdu) — 그러면 같은
#   두 파일이 전 짝으로 다시 쓰인다. 세션 7.77 은 붙이지 않았다.
#
# 여유(margin) = value − threshold. **> 0 이면 통과쪽 여유다.**
#   A: value = delta_abs × expected_sign · threshold = 0 (원단위)
#   C: value = |delta_judged| · threshold = NOISE_THRESHOLD[unit] (판정단위)
#   B: margin = 수준 오름차순 |Δ| 의 이웃 차 최소 · threshold = 0 (원단위)
#   「해당 없음」 짝의 여유는 판정에 쓰이지 않는다 — 자리만 채운다.
#   unit 열은 **신호의 판정단위**(리포트와 같다)이고, A 의 value·margin 은
#   그것과 달리 원단위다 — 어느 쪽인지는 margin_unit 열이 말한다.
criterion,pump_head_rated_mAq,branch_dp_rated_mAq,valve_dp_rated_mAq,ntu,T_secondary_supply_C,cdu_config,cdu_index,load_percent,residual_return_share,pump_sees_supply_flow,share_uses_return_flow,signal,verdict,margin,threshold,margin_unit 
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.0,True,,⑴ 총유량,해당 없음,7.580473860535619e-05,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.0,True,,⑵ 펌프 양정,해당 없음,2.319982339926696e-05,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.0,True,,⑶ 주입랙 통과유량,해당 없음,9.475592325669524e-06,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.0,True,,⑷ 타 랙 유량,해당 없음,9.475592325669524e-06,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.0,True,,⑸ 주입랙 출구온도,통과,0.02121843531697465,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,False,,⑴ 총유량,통과,0.01681670559720949,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,False,,⑵ 펌프 양정,통과,0.006587667370244077,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,False,,⑶ 주입랙 통과유량,통과,0.0021020881996511864,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,False,,⑷ 타 랙 유량,통과,0.0021020881996511864,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,False,,⑸ 주입랙 출구온도,통과,0.026785890782676347,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,True,,⑴ 총유량,통과,0.012746004390482568,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,True,,⑵ 펌프 양정,통과,0.003912055559055716,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,True,,⑶ 주입랙 통과유량,통과,0.001593250548810321,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,True,,⑷ 타 랙 유량,통과,0.001593250548810321,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,0.5,True,,⑸ 주입랙 출구온도,통과,0.025362592641386073,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,False,,⑴ 총유량,통과,0.029737265786740963,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,False,,⑵ 펌프 양정,통과,0.002653021622958107,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,False,,⑶ 주입랙 통과유량,통과,0.0037171582233423983,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,False,,⑷ 타 랙 유량,통과,0.0037171582233423983,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,False,,⑸ 주입랙 출구온도,통과,0.030864287212708064,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,True,,⑴ 총유량,통과,0.02564305777091569,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,True,,⑵ 펌프 양정,통과,0.007880049370157849,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,True,,⑶ 주입랙 통과유량,통과,0.003205382221364683,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,True,,⑷ 타 랙 유량,통과,0.003205382221364683,0.0,원단위
B,20.0,2.0,3.0,3.0,30.0,single,0,100.0,1.0,True,,⑸ 주입랙 출구온도,통과,0.029457516549193485,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑴ 총유량,통과,0.003010168364568244,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑵ 펌프 양정,통과,0.007823132845786063,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.00037627104557125257,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑷ 타 랙 유량,통과,0.00037627104557125257,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.004270220472765374,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,True,⑴ 총유량,통과,0.00301325867470581,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,True,⑵ 펌프 양정,통과,0.007822199748307668,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.00037665733433822624,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,True,⑷ 타 랙 유량,통과,0.00037665733433822624,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.0032967203598808226,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,False,⑴ 총유량,해당 없음,1.2263033013937275e-05,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,False,⑵ 펌프 양정,해당 없음,3.745873737415195e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,1.5328791267421593e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,1.5328791267421593e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.0038730025925026723,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,True,⑴ 총유량,해당 없음,9.173455676858566e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,True,⑵ 펌프 양정,해당 없음,2.802131451318246e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,1.1466819596073208e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,1.1466819596073208e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.0028970884720926904,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,False,⑴ 총유량,통과,0.011351527413534512,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,False,⑵ 펌프 양정,통과,0.0052997427008207865,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.001418940926692036,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,False,⑷ 타 랙 유량,통과,0.001418940926692036,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.005073131926764063,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,True,⑴ 총유량,통과,0.011354595915793908,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,True,⑵ 펌프 양정,통과,0.005298812701049371,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0014193244894742385,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0014193244894742385,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.004105633771558814,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,False,⑴ 총유량,통과,0.008317716116788887,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,False,⑵ 펌프 양정,통과,0.0025454708732652875,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.001039714514598833,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,False,⑷ 타 랙 유량,통과,0.001039714514598833,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.004677716914994079,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,True,⑴ 총유량,통과,0.008320783878806637,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,True,⑵ 펌프 양정,통과,0.002546411453380415,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.0010400979848503855,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,True,⑷ 타 랙 유량,통과,0.0010400979848503855,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.0037078148503653097,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,False,⑴ 총유량,통과,0.01972460866193515,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,False,⑵ 펌프 양정,통과,0.0027533907974053307,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.002465576082742338,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,False,⑷ 타 랙 유량,통과,0.002465576082742338,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.005872658408708986,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,True,⑴ 총유량,통과,0.019727655406795108,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,True,⑵ 펌프 양정,통과,0.0027524506525118397,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.0024659569258491665,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,True,⑷ 타 랙 유량,통과,0.0024659569258491665,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.004911139214662796,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,False,⑴ 총유량,통과,0.0166794176082945,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,False,⑵ 펌프 양정,통과,0.00511098332038884,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.0020849272010368125,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,False,⑷ 타 랙 유량,통과,0.0020849272010368125,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.005479045282108075,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,True,⑴ 총유량,통과,0.016682463605391717,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,True,⑵ 펌프 양정,통과,0.005111928018063594,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.0020853079506735206,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,True,⑷ 타 랙 유량,통과,0.0020853079506735206,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,20.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.004515132273166245,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,False,⑴ 총유량,통과,0.002964374232721667,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,False,⑵ 펌프 양정,통과,0.007850835542274837,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.0003705467790902084,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,False,⑷ 타 랙 유량,통과,0.0003705467790902084,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.020682229603728786,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,True,⑴ 총유량,통과,0.0029811369482217742,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,True,⑵ 펌프 양정,통과,0.007845765246461411,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.0003726421185279438,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,True,⑷ 타 랙 유량,통과,0.0003726421185279438,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.015932501528688192,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑴ 총유량,해당 없음,6.72747596688339e-05,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑵ 펌프 양정,해당 없음,2.058571163132683e-05,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,8.409344958604237e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,8.409344958604237e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.019102557301764023,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑴ 총유량,해당 없음,5.0518345595662595e-05,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑵ 펌프 양정,해당 없음,1.5458397751189068e-05,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,6.314793199457824e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,6.314793199457824e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.014341825651086992,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑴ 총유량,통과,0.011298637395901423,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑵ 펌프 양정,통과,0.00532516654621773,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑶ 주입랙 통과유량,통과,0.0014123296744874558,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑷ 타 랙 유량,통과,0.0014123296744874558,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,False,⑸ 주입랙 출구온도,통과,0.024716044780021207,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑴ 총유량,통과,0.011315279807238454,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑵ 펌프 양정,통과,0.005320113740776122,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑶ 주입랙 통과유량,통과,0.0014144099759050288,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑷ 타 랙 유량,통과,0.0014144099759050288,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,False,True,⑸ 주입랙 출구온도,통과,0.01999572637927116,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑴ 총유량,통과,0.0082555948866041,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑵ 펌프 양정,통과,0.0025308638856103016,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑶ 주입랙 통과유량,통과,0.0010319493608255126,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑷ 타 랙 유량,통과,0.0010319493608255126,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,False,⑸ 주입랙 출구온도,통과,0.023143147524301355,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑴ 총유량,통과,0.008272230975727268,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑵ 펌프 양정,통과,0.002535973358178012,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑶ 주입랙 통과유량,통과,0.0010340288719659085,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑷ 타 랙 유량,통과,0.0010340288719659085,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,0.5,True,True,⑸ 주입랙 출구온도,통과,0.018411869045458218,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑴ 총유량,통과,0.01966456698744956,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑵ 펌프 양정,통과,0.002776729721503557,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑶ 주입랙 통과유량,통과,0.002458070873431639,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑷ 타 랙 유량,통과,0.002458070873431639,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,False,⑸ 주입랙 출구온도,통과,0.028733024943960572,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑴ 총유량,통과,0.019681089395334084,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑵ 펌프 양정,통과,0.002771619134726677,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑶ 주입랙 통과유량,통과,0.0024601361744163164,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑷ 타 랙 유량,통과,0.0024601361744163164,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,False,True,⑸ 주입랙 출구온도,통과,0.02404200309764093,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑴ 총유량,통과,0.01661013108964049,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑵ 펌프 양정,통과,0.005098539033362215,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑶ 주입랙 통과유량,통과,0.002076266386205061,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑷ 타 랙 유량,통과,0.002076266386205061,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,False,⑸ 주입랙 출구온도,통과,0.027166897461434303,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑴ 총유량,통과,0.016626647154058816,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑵ 펌프 양정,통과,0.005103674017227888,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑶ 주입랙 통과유량,통과,0.002078330894258018,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑷ 타 랙 유량,통과,0.002078330894258018,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_asymmetric,0,100.0,1.0,True,True,⑸ 주입랙 출구온도,통과,0.022464959034699916,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑴ 총유량,통과,0.003010176881113935,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑵ 펌프 양정,통과,0.007823128778650101,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑶ 주입랙 통과유량,통과,0.0003762721101392419,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑷ 타 랙 유량,통과,0.0003762721101392419,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,False,⑸ 주입랙 출구온도,통과,0.004267225683584286,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑴ 총유량,통과,0.0030132612755107147,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑵ 펌프 양정,통과,0.007822197467582725,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑶ 주입랙 통과유량,통과,0.00037665765943883933,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑷ 타 랙 유량,통과,0.00037665765943883933,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,False,True,⑸ 주입랙 출구온도,통과,0.00329557636747424,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑴ 총유량,해당 없음,1.2253681967777652e-05,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑵ 펌프 양정,해당 없음,3.743016655732845e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑶ 주입랙 통과유량,해당 없음,1.5317102459722065e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑷ 타 랙 유량,해당 없음,1.5317102459722065e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,False,⑸ 주입랙 출구온도,통과,0.0038701003461376615,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑴ 총유량,해당 없음,9.170022467586136e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑵ 펌프 양정,해당 없음,2.8010822106239175e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑶ 주입랙 통과유량,해당 없음,1.1462528088923563e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑷ 타 랙 유량,해당 없음,1.1462528088923563e-06,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.0,True,True,⑸ 주입랙 출구온도,통과,0.0028960427042541426,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑴ 총유량,통과,0.011351536841278431,0.0,원단위
B,20.0,2.0,5.0,2.0,27.0,dual_symmetric,0,20.0,0.5,False,False,⑵ 펌프 양정,통과,0.005299738832171386,0.0,원단위
